Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"周建新","锦西卫",2021,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=FwI6EAAAQBAJ&oi=fnd&pg=PT2&dq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&ots=ROSwWEQHgz&sig=4jyjNQ2ExpK88CrZuT_JSLWSr08","",90,"2023-06-16 12:11:17","BOOK","","","",,,,,0,0.00,0,1,2,"… 忽然,一幅活动的画面袭入他的眼帘,把他的眼点得雪 亮.县长孙国栋家的千金伊兰小姐,像画里的 … 伊兰被荷花上立着的蜻蜓,荷叶上飞翔的蝴蝶所吸引,根本 没有意识到危险来了.张天一的手已经探…","","https://scholar.google.com/scholar?q=related:ytB4Xcsx5aMJ:scholar.google.com/&scioq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&hl=en&as_sdt=2007"
0,"罗虎","中国特色现代国有企业制度创新研究: 兼论中国 “国企模式” 的形成, 内涵和发展",2016,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=HSmkEAAAQBAJ&oi=fnd&pg=PP5&dq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&ots=mH5LVFUwxQ&sig=NerURlVHnJFcHNoQn_cg0uBCHOI","",91,"2023-06-16 12:11:17","BOOK","","","",,,,,0,0.00,0,1,7,"… 当时, 应人民出版社所 约, 我主编了一本党的十八大报告国有企业学习读本. 解读十八大报告 时, 萌生了探索中国特色社会主义国有企业理论体系的想法. 动起笔来, 才知道研究何其艰难. …","","https://scholar.google.com/scholar?q=related:-ygQ6mwxL5IJ:scholar.google.com/&scioq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&hl=en&as_sdt=2007"
0,"阮忠","中国散文史学术档案",2011,"","wenqujingdian.com","http://www.wenqujingdian.com/Public/editor/attached/file/20180728/20180728082041_38894.pdf","",92,"2023-06-16 12:11:17","BOOK","","","",,,,,0,0.00,0,1,12,"… 而孔子学《诗》 的兴, 观, 群, 怨说, 事父事君说, 多识于鸟兽草木之名说, 超越了一般的历史与哲 学 而… 同时采用简洁明快的“太史公曰” 把直接 的评价独立于历史的记述或描述之外, 避免影响记述的…","http://www.wenqujingdian.com/Public/editor/attached/file/20180728/20180728082041_38894.pdf","https://scholar.google.com/scholar?q=related:fLsSAUiYXNMJ:scholar.google.com/&scioq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&hl=en&as_sdt=2007"
0,"XIN HE","Service System Design Research of Community Based Eco-tourism in Periurban Area. Chongming Island, Xianqiao Village",2010,"","politesi.polimi.it","https://www.politesi.polimi.it/bitstream/10589/6003/1/2010_07_HE_Xin.pdf","",93,"2023-06-16 12:11:17","PDF","","","",,,,,0,0.00,0,1,13,"… 但除此之外,选择仙桥村作为本论文的研究着 眼点是因为其又具有一定的特殊性.具体表现在:(1)仙 桥村坐落在两个上海农 业开发区之一的区域;(2)仙桥村地理位置靠近上海,可方便到达,并且…","https://www.politesi.polimi.it/bitstream/10589/6003/1/2010_07_HE_Xin.pdf","https://scholar.google.com/scholar?q=related:Vai2QI8hHG0J:scholar.google.com/&scioq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&hl=en&as_sdt=2007"
20,"朱生豪","莎士比亚悲剧集",2019,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=7s0rEAAAQBAJ&oi=fnd&pg=PT61&dq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&ots=41zvTUFMbQ&sig=xuik4CV38SIiV0eexdc9Jj1hYHM","https://scholar.google.com/scholar?cites=16859308147785866683&as_sdt=2005&sciodt=2007&hl=en",94,"2023-06-16 12:11:17","BOOK","","","",,,,,20,5.00,20,1,4,"… 小鸟在每一株树上吟唱歌曲;花蛇卷起了身体安眠在温和的阳光… 或者是狄安娜女神模仿着她的 装束,离开天上的树林,到这里的林… 在疑心您跟您那摩尔人正在作什么 实验,要替什么人安上角去呢.…","","https://scholar.google.com/scholar?q=related:ux2gm29L-OkJ:scholar.google.com/&scioq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&hl=en&as_sdt=2007"
2,"王亮","基督教会与 19 世纪末中国习俗之改良",2010,"","globethics.net","https://www.globethics.net/pdfs/CNKI/CMFD/1011061948.pdf","https://scholar.google.com/scholar?cites=17243683782832670577&as_sdt=2005&sciodt=2007&hl=en",95,"2023-06-16 12:11:17","PDF","","","",,,,,2,0.15,2,1,13,"本文以5 万国公报) 中的社会陋俗报道为主要资料来源, 结合时代背景和西方基督教文化, 力图 全面系统地考察晚清在华传教士的习俗改良思想, 重点探究在华传教士的习俗改良思想所隐含的…","https://www.globethics.net/pdfs/CNKI/CMFD/1011061948.pdf","https://scholar.google.com/scholar?q=related:ccfnHgrfTe8J:scholar.google.com/&scioq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&hl=en&as_sdt=2007"
0,"田桂民","浪漫与苦闷的变奏——先秦至元代神仙戏曲研究",2011,"","BEIJING BOOK CO. INC.","","",96,"2023-06-16 12:11:17","CITATION","","","",,,,,0,0.00,0,1,12,"","","https://scholar.google.com/scholar?q=related:KMLGhIaz8qUJ:scholar.google.com/&scioq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&hl=en&as_sdt=2007"
0,"王次炤","中国传统音乐的美学研究",2019,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=Dbj_DwAAQBAJ&oi=fnd&pg=PA38&dq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&ots=dnp5gexNky&sig=D6x83BjfHjQl--giRUYTUv-SG08","",97,"2023-06-16 12:11:17","BOOK","","","",,,,,0,0.00,0,1,4,"… 第四章为“南音的乐感之美”,指出 南音乐感的培养,是一个完整的南音人的培养,而不是孤立的“乐 ”的学习. 南音乐感概括言之,就是按“规范”将记谱骨干音转化成具有“中和”美感的南 音音乐的能力,…","",""
0,"M Sun","The Impacts of Foreign Banks' Management Model on Their Degree of Localization and Operating Efficiency in China",2016,"","search.proquest.com","https://search.proquest.com/openview/eaa64719a9df172a1b1c1cb7d1d9e05a/1?pq-origsite=gscholar&cbl=18750","",98,"2023-06-16 12:11:17","","","","",,,,,0,0.00,0,1,7,"… 的影响,其着 眼点在于银行的管理模式… 学习,取彼之长,补 己之短,沐浴在这样的氛围之中,犹入 芝兰之室,暖意浸沁全身.更感念于与这些优秀的 同学们把酒言欢,慷慨激昂,胸怀世界,放眼未来.学习…","https://keep.lib.asu.edu/_flysystem/fedora/c7/153844/Sun_asu_0010E_15775.pdf","https://scholar.google.com/scholar?q=related:OdkwVOUL2U4J:scholar.google.com/&scioq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&hl=en&as_sdt=2007"
14,"王耀华","中国传统音乐乐谱学",2006,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=TrU7HR8xOqwC&oi=fnd&pg=PA1&dq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&ots=t5U5zzlIAO&sig=bB2__e2BPZYFZKuGbJTuXxQlO9w","https://scholar.google.com/scholar?cites=8262902965319718900&as_sdt=2005&sciodt=2007&hl=en",99,"2023-06-16 12:11:17","BOOK","","","",,,,,14,0.82,14,1,17,"… 中国音乐家开 始学习西方的音乐理论,并且试图以此来研究本民族的… 板眼点定的记谱法标志着 中国音乐节拍法的成熟 .... (274) … 依照这种变化的手纹线条,确定其音高位置并模仿学习.纹谱图 形…","","https://scholar.google.com/scholar?q=related:9Fdn3Xe6q3IJ:scholar.google.com/&scioq=%E7%9C%BC%E7%82%B9+%E9%81%BF%E5%85%8D%7C%E6%8D%95%E9%A3%9F%E8%80%85%7C%E9%A2%84%E9%98%B2%7C%E6%81%90%E5%90%93%7C%E6%A8%A1%E4%BB%BF+%E9%B8%9F%E7%B1%BB%7C%E9%B8%9F%7C%E9%9B%80%7C%E8%9D%B4%E8%9D%B6%7C%E8%9B%BE%7C%E9%B3%9E%E7%BF%85%E7%9B%AE%7C%E6%AF%9B%E6%AF%9B%E8%99%AB+%E5%AE%9E%E9%AA%8C%7C%E8%AF%95%E9%AA%8C%7C%E5%AD%A6%E4%B9%A0&hl=en&as_sdt=2007"
